business_id,name,address,city,state,zip_code,phone,categories,rating,review_count,price,latitude,longitude,url,review_count_from_reviews,sentiment
agGQwLS3zQyy9vSNzbcuPA,Family Car Wash,"1108 Commercial Way Spring Hill, FL 34606",Spring Hill,FL,34606,(352) 688-6012,"Car Wash, Car Window Tinting, Auto Detailing",2.8,64,,28.448158,-82.632178,https://www.yelp.com/biz/family-car-wash-spring-hill-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
u82RgtW6HsAPqbmZZUPHWQ,USA Car Wash Port Richey,"8641 US Hwy 19 Port Richey, FL 34668",Port Richey,FL,34668,(727) 312-5014,"Car Wash, Auto Detailing",3.3,32,,28.2833613121719,-82.7160706269837,https://www.yelp.com/biz/usa-car-wash-port-richey-port-richey-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Negativo
tzrXAs9Ts4sFMf73q0UJGQ,Royal1 Mobile Detailing Orlando,"1069 S Hiawassee Rd Orlando, FL 32835",Orlando,FL,32835,(407) 203-7958,"Auto Detailing, Car Wash",4.4,8,,28.5290955,-81.4709378,https://www.yelp.com/biz/royal1-mobile-detailing-orlando-orlando-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
oIu0oKRI8dtH7NmLhDExKA,Mister Quality Car Wash & Detailing,"1277 S Missouri Ave Clearwater, FL 33756",Clearwater,FL,33756,(727) 612-9304,"Car Wash, Auto Detailing",5.0,2,,27.95182396074089,-82.7871024,https://www.yelp.com/biz/mister-quality-car-wash-and-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Positivo
u21AO7qK4cDJCV2ReFdXig,Mpres Moblle  Detailing,"Palmetto, FL 34221",Palmetto,FL,34221,(813) 480-2613,"Auto Detailing, Pressure Washers, Car Wash",5.0,4,,27.51631,-82.57296,https://www.yelp.com/biz/mpres-moblle-detailing-palmetto?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,4,Positivo
D_34piuSvrfTW_0kmlz0IQ,Multiprowash Services,"1701 W Bay Dr Largo, FL 33770",Largo,FL,33770,(727) 717-4048,"Car Wash, Auto Detailing",0.0,0,,27.9165,-82.80612,https://www.yelp.com/biz/multiprowash-services-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
qmBCIAiEYQnI6B7UCJ1dHA,CoaterZ,"4824 US 19 ALT Palm Harbor, FL 34684",Palm Harbor,FL,34684,(727) 935-4621,"Car Window Tinting, Vehicle Wraps, Auto Detailing",4.7,10,,28.12038,-82.76208,https://www.yelp.com/biz/coaterz-palm-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
1ymZV5ooVlyzf6_jGiKeLw,Kirin’s Auto Spa,"6022 State Rd 54 New Port Richey, FL 34653",New Port Richey,FL,34653,(727) 645-1523,"Car Wash, Auto Detailing",0.0,0,,28.216605,-82.7147551,https://www.yelp.com/biz/v-j-car-wash-new-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
ABXtE0D60863MWnqTVJZVQ,Bay Blazzers Mobile Detailing,"Zephyrhills, FL 33544",Zephyrhills,FL,33544,(813) 379-0576,Auto Detailing,5.0,2,,28.18581,-82.36013,https://www.yelp.com/biz/bay-blazzers-mobile-detailing-zephyrhills?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Positivo
0snnyBNWOalA5vnx1OW6Rw,Simply Classy Decals and Mobile Detailing,"30th Ave W Bradenton, FL 34209",Bradenton,FL,34209,(941) 580-2057,"Auto Detailing, Body Shops",0.0,0,,27.473599,-82.62254,https://www.yelp.com/biz/simply-classy-decals-and-mobile-detailing-bradenton?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
iKzB_TTMAFxxqU7QV9cXTw,Icy Clean Auto Detailing,"NEW PRT RCHY, FL 34652",NEW PRT RCHY,FL,34652,(727) 503-2830,"Auto Detailing, Car Wash",4.0,1,,28.23825455,-82.73182678,https://www.yelp.com/biz/icy-clean-auto-detailing-new-prt-rchy?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
kWqX83v7sNYNOELAaXk34Q,NYC Car Detail,"11316 Mallory Square Dr Tampa, FL 33635",Tampa,FL,33635,,"Car Wash, Auto Detailing",0.0,0,,28.01959,-82.61581,https://www.yelp.com/biz/nyc-car-detail-tampa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
NeLis2O5etUKHl45_xER_Q,Apple’s Revisions’,"New port richey , FL 34604",New port richey ,FL,34604,(712) 833-0838,"Home Cleaning, Auto Detailing, Home Decor",0.0,0,,28.2441768,-82.7192671,https://www.yelp.com/biz/apple-s-revisions-new-port-richey-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
gPOn0bwZwePpKfRjwMTorQ,Precise Mobile Auto Detailing,"Tarpon Springs, FL 34688",Tarpon Springs,FL,34688,(727) 279-5077,"Auto Detailing, Car Wash",1.0,1,,28.12476,-82.69504,https://www.yelp.com/biz/precise-mobile-auto-detailing-tarpon-springs?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
M79FH43k16Trpm8T32lmxg,OCDetailers SRQ,"Sarasota, FL 34243",Sarasota,FL,34243,(941) 313-2122,"Auto Detailing, Body Shops, Car Wash",0.0,0,,27.41981,-82.55254,https://www.yelp.com/biz/ocdetailers-srq-sarasota?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
hF2KRV_-1wRKz7E7qrmXmQ,Pasco Tint & Detail,"11207 Sr-52 Hudson, FL 34669",Hudson,FL,34669,(727) 946-3387,"Car Window Tinting, Auto Detailing, Home Window Tinting",3.7,3,,28.33409,-82.62979,https://www.yelp.com/biz/pasco-tint-and-detail-hudson?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,3,Positivo
qgu5Gk6HfWS3N4B861Im4g,Detail Shop,"7880 Blind Pass Rd St. Pete Beach, FL 33706",St. Pete Beach,FL,33706,(727) 363-4910,Auto Detailing,0.0,0,,27.7451095581055,-82.752326965332,https://www.yelp.com/biz/detail-shop-st-pete-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
39jVhQfOBhz40AHoUo82wQ,CleanFreakDetailz,"Port Richey, FL 34668",Port Richey,FL,34668,(727) 226-9203,Auto Detailing,0.0,0,,28.27584037866192,-82.72516033976156,https://www.yelp.com/biz/cleanfreakdetailz-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
2x9mbZtc2pekhr3QK4UE7w,Daniel Son's Detailing,"Tarpon Springs, FL 34689",Tarpon Springs,FL,34689,(727) 945-3848,"Auto Detailing, Car Wash",5.0,2,,28.14723014831543,-82.75621032714844,https://www.yelp.com/biz/daniel-sons-detailing-tarpon-springs-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Positivo
deXc5xLfrQLeVLxtg-O1UQ,1st Class Auto Detailing,"Seminole, FL 33777",Seminole,FL,33777,(727) 440-0815,Auto Detailing,0.0,0,,27.8474426269531,-82.7658386230469,https://www.yelp.com/biz/1st-class-auto-detailing-seminole?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
_OjYEa2e0usRdc-Iq22nSg,Nick and John’s Mobile Detailing,"Tarpon Springs, FL 34689",Tarpon Springs,FL,34689,(727) 279-5418,"Auto Detailing, Car Wash",3.7,3,,28.14814891054365,-82.76172255921236,https://www.yelp.com/biz/nick-and-john-s-mobile-detailing-tarpon-springs-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,3,Positivo
ujpZad5Hfb3XONZj6780oA,Bay Area Mobile Detailing,"6001 Johns Rd Tampa Bay, FL 33634",Tampa Bay,FL,33634,(813) 400-9575,Auto Detailing,3.7,3,,28.0086001689601,-82.5480252,https://www.yelp.com/biz/bay-area-mobile-detailing-tampa-bay?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,3,Positivo
IfjZRW8kplqBHokR_s5JBQ,Ray’s Luxury Detailing,"Land O Lakes, FL 34638",Land O Lakes,FL,34638,(656) 223-9600,"Car Wash, Auto Detailing",5.0,2,,28.20072325479466,-82.2963670397266,https://www.yelp.com/biz/ray-s-luxury-detailing-land-o-lakes?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Positivo
-QRDZdciBY6B3i-ZxreIUg,Luxside Motors,"5862 Deacon Rd Sarasota, FL 34238",Sarasota,FL,34238,(941) 928-7888,"Car Window Tinting, Auto Detailing, Car Wash",5.0,1,,27.26816,-82.47953,https://www.yelp.com/biz/luxside-motors-sarasota?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
PE1iA6aXG4zQ1O4xVJEGiA,Like New Mobile Detailing,"East Lake, FL 34685",East Lake,FL,34685,(727) 409-2690,"Auto Detailing, Car Wash",0.0,0,,28.110200881958,-82.6947631835938,https://www.yelp.com/biz/like-new-mobile-detailing-east-lake?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
6pRskU8u3UKZzOqz9q_SKQ,CleanPro Motorsports,"7310 Broad Street Brooksville, FL 34601",Brooksville,FL,34601,(352) 667-1844,"Car Window Tinting, Auto Detailing, Powder Coating",1.0,1,,28.5360082,-82.4052446,https://www.yelp.com/biz/cleanpro-motorsports-brooksville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
